disasterNumber,declarationDate,incidentType,pwNumber,applicationTitle,applicantId,damageCategoryCode,projectSize,county,countyCode,state,stateCode,stateNumberCode,projectAmount,federalShareObligated,totalObligated,obligatedDate,mitigationAmount,dcc,damageCategory,lastRefresh,hash,id
4830,2024-09-30T00:00:00.000Z,Hurricane,1521,Hurricane damage to Buildings in City Cemetary.,027-63224-00,E - Buildings and Equipment,Small,Brooks County,27,Georgia,GA,13,4450.0,3337.5,3337.5,2025-03-12T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-13T15:03:02.433Z,0db813888e47b169fc7d0110b560a33635d18a68,6065469f-a4d5-4688-82cc-d3309e887db7
4827,2024-09-28T00:00:00.000Z,Tropical Storm,414,Ore Bank Pumpkin Center Fire Department Emergency Protective Measures,109-UDCB0-00,B - Emergency Protective Measures,Small,Lincoln County,109,North Carolina,NC,37,57888.93,57888.93,57888.93,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,98494aff3f0e7661dea4a00ae52eac0039ba6c94,b4ca8e46-4633-400f-b590-0bedfd3a9d1c
4827,2024-09-28T00:00:00.000Z,Tropical Storm,1343,Debris Removal - Vegetative ,045-UQ1DN-00,A - Debris Removal,Small,Cleveland County,45,North Carolina,NC,37,33750.5,33750.5,33750.5,2025-03-12T00:00:00.000Z,0.0,A,Debris Removal,2025-03-13T15:03:02.433Z,1f81652d2f124d8ce2bc9742152d7e30b5181ce0,ba4a068f-7bb0-48fb-b684-c3b5e8a8ec83
4337,2017-09-10T00:00:00.000Z,Hurricane,608,"Countywide Generators - Cat B Operational Time Period #1 Sept 4, 2017 to Oct 3, 17, 2017 (100%)",127-99127-00,B - Emergency Protective Measures,Large,Volusia County,127,Florida,FL,12,161180.75,161180.75,161180.75,2018-10-05T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-04-05T15:02:37.720Z,3152977dbc52bb0ea3f7552111b04f0bcbadd6ef,a1012e49-fc0b-48d1-933e-576b9f5c6511
4673,2022-09-29T00:00:00.000Z,Hurricane,7672,City of West Park Management Costs,011-U0IJG-00,Z - Management Costs,Small,Broward County,11,Florida,FL,12,455.81,455.81,455.81,2025-03-12T00:00:00.000Z,0.0,Z,Management Costs,2025-03-13T15:03:02.433Z,f8435417a60e0f2d9f31ebb7b1b7868f25e6b04d,006aa04a-c734-4d34-ade7-f72d1dde2f39
3608,2024-08-07T00:00:00.000Z,Tropical Storm,10,Pender County EPM,141-99141-00,B - Emergency Protective Measures,Small,Pender County,141,North Carolina,NC,37,93613.17,70209.88,70209.88,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,d7b35fbfd582d78aedd2c0fda587d2885638d8e1,ba72e19a-72e9-4066-8437-ea9930369b0d
4837,2024-10-19T00:00:00.000Z,Tropical Storm,31,Town of Kure Beach Emergency Protective Measures,129-36220-00,B - Emergency Protective Measures,Small,New Hanover County,129,North Carolina,NC,37,14213.43,10660.08,10660.08,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,ae45c498703b5a084fc32fce527da252c9b6af53,39abe798-9607-4cdf-9102-0dbe9841393b
4837,2024-10-19T00:00:00.000Z,Tropical Storm,24,Emergency Protective Measures for Town of Emerald Isle Category B,031-21160-00,B - Emergency Protective Measures,Small,Carteret County,31,North Carolina,NC,37,41604.09,31203.07,31203.07,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,292ac87ccaa43e2efde1363dcbaa353fc8b8661c,8b40db26-bad7-40d3-bbab-80798afa2f23
4337,2017-09-10T00:00:00.000Z,Hurricane,1539,The Emergency Operations Center,131-99131-00,B - Emergency Protective Measures,Small,Walton County,131,Florida,FL,12,40404.67,40404.67,40404.67,2019-04-17T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-04-05T15:02:37.720Z,cc99a24fa95bd1d27e01d8fc1ee647ea9ced7187,73a8856d-d635-4b9a-8635-18d4a68cfb48
4337,2017-09-10T00:00:00.000Z,Hurricane,5493,All Debris Removal - Cat A - Period 1 - VCDD04,083-UFNBX-00,A - Debris Removal,Small,Marion County,83,Florida,FL,12,23131.3,20818.17,20818.17,2020-03-25T00:00:00.000Z,0.0,A,Debris Removal,2025-04-05T15:02:37.720Z,db2a587efd003f78b02e03c4a54179d55377ff78,4bd3e59c-2679-4ee8-904a-a257f59da44b
4337,2017-09-10T00:00:00.000Z,Hurricane,5801,Police/Fire/City Communications  ,011-24000-00,E - Buildings and Equipment,Large,Broward County,11,Florida,FL,12,123265.2,110938.68,110938.68,2019-09-13T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-04-05T15:02:37.720Z,d9798ad0c44b3913288aff2b19701d8afa094b89,633dcf82-4c42-41ce-beb8-f19f6fdaab87
4337,2017-09-10T00:00:00.000Z,Hurricane,3182,Emergency Hurricane Labor and Food Supply,086-USKKA-00,B - Emergency Protective Measures,Small,Miami-Dade County,86,Florida,FL,12,110126.5,99113.85,99113.85,2021-04-28T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-04-05T15:02:37.720Z,62b0a9ce0f5bd34ff64badee70c0932881524b8c,79c8206f-8f43-48d6-a2dd-1b301c82f879
4673,2022-09-29T00:00:00.000Z,Hurricane,6563,DSL -Punta Rassa-Tide Station,000-U03AE-00,E - Buildings and Equipment,Small,Statewide,73,Florida,FL,12,12705.0,11434.5,11434.5,2025-03-12T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-13T15:03:02.433Z,93bf8c6838358957ae396797270608358ed750a0,c2715105-6cfa-4b06-b7a5-a79d60b1c4f8
4673,2022-09-29T00:00:00.000Z,Hurricane,2579,Faver Dykes State Park- Road and Culvert repairs,000-U03AE-00,C - Roads and Bridges,Small,Statewide,73,Florida,FL,12,10125.0,9112.5,9112.5,2025-03-12T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-13T15:03:02.433Z,9e877da32f9bcafaa17fd1baaa8323ba1ebc386c,c969507a-6c51-4257-ae1d-c81692d0b140
4673,2022-09-29T00:00:00.000Z,Hurricane,7094,Stump Pass Beach State Park-Buildings and Equipment 100% Complete,000-U03AE-00,E - Buildings and Equipment,Small,Statewide,73,Florida,FL,12,38000.0,34200.0,34200.0,2025-03-12T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-13T15:03:02.433Z,62ce07c264b45141c2c61aa58bdb97a14784a5b3,12e395f4-a6e3-4c17-a4ee-b70047ae0f52
4673,2022-09-29T00:00:00.000Z,Hurricane,7061,App Cert-Public Works Compound: Fields Operations and Collections,127-19825-00,E - Buildings and Equipment,Small,Volusia County,127,Florida,FL,12,22354.31,20118.88,20118.88,2025-03-12T00:00:00.000Z,5097.98,E,Buildings and Equipment,2025-03-13T15:03:02.433Z,78b1cbfd6e1f9526d249f3524fcd5c4f82ac868d,a06b7888-9242-4302-9876-846170bdf69d
4337,2017-09-10T00:00:00.000Z,Hurricane,5964,Category C - Roads and Street Signs,051-UVWD9-00,C - Roads and Bridges,Small,Hendry County,51,Florida,FL,12,68408.82,61567.94,61567.94,2019-09-04T00:00:00.000Z,0.0,C,Roads and Bridges,2025-04-05T15:02:37.720Z,758cc9249713f30b619a8162e053afdaf812bf5d,cab9014a-8588-4a82-8c2d-7ed88ce1c314
4761,2024-02-27T00:00:00.000Z,Severe Storm(s),116,STM77812 River Road Bridgewater over Great Brook,000-UZDQG-00,C - Roads and Bridges,Small,Merrimack County,13,New Hampshire,NH,33,83201.36,62401.02,62401.02,2025-03-12T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-13T15:03:02.433Z,281b179058b50f7e53bd68ee5c905f77ba9f969f,ac635602-87b3-4e68-8456-4cc77731fe9e
4788,2024-05-30T00:00:00.000Z,Severe Storm(s),132,Street Signs and Culvert,007-40120-00,C - Roads and Bridges,Small,Benton County,7,Arkansas,AR,5,11285.47,8464.11,8464.11,2025-03-12T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-13T15:03:02.433Z,e1eb40a1c7abcc9d36aa02e5c87396c2c7175563,f76ff6ff-8185-4d9c-bd6d-cc144f6cc5be
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),296,Steamboat Wharf Rd Embankment ,009-77345-00,C - Roads and Bridges,Small,Hancock County,9,Maine,ME,23,71784.56,53838.42,53838.42,2025-03-12T00:00:00.000Z,20346.43,C,Roads and Bridges,2025-03-13T15:03:02.433Z,4ec42f328e2e4a64cfc4facf61dcdd9a9f01ea7e,c5cbc6d1-bd71-4307-9fb0-3c7369ff1eef
4827,2024-09-28T00:00:00.000Z,Tropical Storm,730,Town of Waxhaw Debris Removal,179-71460-00,A - Debris Removal,Small,Union County,179,North Carolina,NC,37,10937.27,10937.27,10937.27,2025-03-12T00:00:00.000Z,0.0,A,Debris Removal,2025-03-13T15:03:02.433Z,6e5846e30ff94b21e0e081990cf2d5377d4fb39b,96ecf336-4d17-4cc2-a8b3-0f31a314d9a0
4821,2024-09-24T00:00:00.000Z,Tropical Storm,131,Pinecone Trail Road and Culvert Repair,229-99229-00,C - Roads and Bridges,Small,Pierce County,229,Georgia,GA,13,15513.88,11635.41,11635.41,2025-03-12T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-13T15:03:02.433Z,a9014eeca9a63cfdee627ca39cd5e2be5ef2fb73,1ed3ac5d-a1b8-4899-b5d4-42a47baf3103
4827,2024-09-28T00:00:00.000Z,Tropical Storm,407,"Town of Clyde, Emergency Protective Measures (Jurisdiction-wide)",087-13280-00,B - Emergency Protective Measures,Small,Haywood County,87,North Carolina,NC,37,5611.4,5611.4,5611.4,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,bc1717646a60db59be1126e0dbc1f1bf7bfb6f49,b2521157-27ee-43df-b961-d77abe599b12
4827,2024-09-28T00:00:00.000Z,Tropical Storm,1804,Chimney Rock Village - Emergency Protective Measures Additional Costs,161-0741F-00,B - Emergency Protective Measures,Small,Rutherford County,161,North Carolina,NC,37,11880.0,10692.0,10692.0,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,9d75d7fb600a2a1048a863c0f0c968d95a0651bb,2e609782-3045-4e49-8405-b428dc49f5ac
4827,2024-09-28T00:00:00.000Z,Tropical Storm,1020,School Food Services,087-UB7Q3-00,E - Buildings and Equipment,Small,Haywood County,87,North Carolina,NC,37,14843.01,13358.71,13358.71,2025-03-12T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-13T15:03:02.433Z,8434b16766d1865e7947fef8042bc7691722b8f1,2148a67a-e92a-4dde-8952-b56e375b8cf0
4337,2017-09-10T00:00:00.000Z,Hurricane,6548,"Riverland Park, Floyd Park, Osswald Park, Snyder Park",011-24000-00,"G - Parks, Recreational Facilities, and Other Items",Small,Broward County,11,Florida,FL,12,38979.28,35081.35,35081.35,2019-09-22T00:00:00.000Z,0.0,G,"Parks, Recreational Facilities, and Other Items",2025-04-05T15:02:37.720Z,2806c8a4c9d57c5a069e495aec1ffc6b5cfe29db,25e897d2-8058-4b1b-b564-ef3552ccbf77
4337,2017-09-10T00:00:00.000Z,Hurricane,7705,Road Damages 1,009-99009-00,C - Roads and Bridges,Small,Brevard County,9,Florida,FL,12,31186.29,28067.66,28067.66,2019-09-05T00:00:00.000Z,0.0,C,Roads and Bridges,2025-04-05T15:02:37.720Z,8506d57989ce480c7cf20ac05c198de310c865d0,30a2e706-338d-4997-8b9f-a94a9b7bcb7b
4673,2022-09-29T00:00:00.000Z,Hurricane,5923,City-wide Offices Repairs - APP CERT,117-63650-00,E - Buildings and Equipment,Small,Seminole County,117,Florida,FL,12,9471.3,8524.17,8524.17,2025-03-12T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-13T15:03:02.433Z,350dd34390bf80d7ecc29479c980d807da3dafdb,2429e96a-a472-48e1-be28-d46261b82798
4673,2022-09-29T00:00:00.000Z,Hurricane,6643,ORCP - Office of Resilience and Coastal Protection - Equipment #2,000-U03AE-00,E - Buildings and Equipment,Small,Statewide,73,Florida,FL,12,57968.0,52171.2,52171.2,2025-03-12T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-13T15:03:02.433Z,c87fee3ff1cd33f9d61e106e16aa58327ef101a7,30b6fb5a-5ef8-4727-9658-353e45745af5
4673,2022-09-29T00:00:00.000Z,Hurricane,6655,Stump Pass Beach State Park-Buildings,000-U03AE-00,E - Buildings and Equipment,Small,Statewide,73,Florida,FL,12,5363.38,4827.05,4827.05,2025-03-12T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-13T15:03:02.433Z,533c833a84ff3639450e7f398594a1a60837c4ca,c6e35a7a-a2cc-44cf-8466-09bb11ff0527
4673,2022-09-29T00:00:00.000Z,Hurricane,6525,Bahia Honda State Park,000-U03AE-00,"G - Parks, Recreational Facilities, and Other Items",Small,Statewide,73,Florida,FL,12,8146.99,7332.3,7332.3,2025-03-12T00:00:00.000Z,0.0,G,"Parks, Recreational Facilities, and Other Items",2025-03-13T15:03:02.433Z,da5c1a01162572a65697c1d1c8f6cc0f56b282a5,965de2c2-7ef6-4ac7-8731-8537517ae346
4673,2022-09-29T00:00:00.000Z,Hurricane,6552,DARM - Winkler Air Monitoring Station ,000-U03AE-00,E - Buildings and Equipment,Small,Statewide,73,Florida,FL,12,8482.0,7633.8,7633.8,2025-03-12T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-13T15:03:02.433Z,ff22ac652ced43cf1e6e878d5f477d9b40e2dd55,a8298fbe-9162-4e7e-bd3e-8683da381210
4673,2022-09-29T00:00:00.000Z,Hurricane,6594,Lake Manatee State Park 100% Complete - Park Features,000-U03AE-00,"G - Parks, Recreational Facilities, and Other Items",Small,Statewide,73,Florida,FL,12,5398.0,4858.2,4858.2,2025-03-12T00:00:00.000Z,0.0,G,"Parks, Recreational Facilities, and Other Items",2025-03-13T15:03:02.433Z,61c6ba2eb0bdf8f49217776de7408151a71fbf3a,8964b69f-20a8-4c88-a354-afa65f14466e
4337,2017-09-10T00:00:00.000Z,Hurricane,6151,Agricultural Lift Station,009-99009-00,F - Utilities,Large,Brevard County,9,Florida,FL,12,144868.05,130381.25,130381.25,2019-09-22T00:00:00.000Z,0.0,F,Utilities,2025-04-05T15:02:37.720Z,8048d1d56a899feb59144ea26d27f9fd90141726,9924f6fb-9686-4cf1-843e-eee7877f5bc4
4673,2022-09-29T00:00:00.000Z,Hurricane,7289,Sewer Damage - After 75 Days - APP CERT,117-63650-00,B - Emergency Protective Measures,Small,Seminole County,117,Florida,FL,12,434526.23,391073.61,391073.61,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,cd7c73d367babf62e609265b545b2c8a158b4f6c,b8cef0d9-6202-4db3-bdea-4d1367cb0f7c
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),139,Portland Maine- DEBRIS Removal City-Wide,005-60545-00,A - Debris Removal,Small,Cumberland County,5,Maine,ME,23,6813.08,5109.81,5109.81,2025-03-12T00:00:00.000Z,0.0,A,Debris Removal,2025-03-13T15:03:02.433Z,c56bc5addb5976c5b1ae0b4335cc0537a9cc2c9f,f61e0ff9-3ebb-4bc4-a178-c44318dfa72e
4337,2017-09-10T00:00:00.000Z,Hurricane,5473,All Debris Removal - Cat A - Period 3 - VCDD04,083-UFNBX-00,A - Debris Removal,Small,Marion County,83,Florida,FL,12,7196.93,6477.24,6477.24,2020-03-25T00:00:00.000Z,0.0,A,Debris Removal,2025-04-05T15:02:37.720Z,ddb00e2e7364dbe632b93340890773d543dd37f3,b21e35b5-ab19-4fd1-876a-c86bd88af608
4337,2017-09-10T00:00:00.000Z,Hurricane,3324,PAAP Debris Removal (9/4/17-9/17/17),000-U2ZKR-00,A - Debris Removal,Large,Suwannee County,121,Florida,FL,12,253401.65,228061.49,228061.49,2019-10-01T00:00:00.000Z,0.0,A,Debris Removal,2025-04-05T15:02:37.720Z,f544c5a1499a1f1949446013b9983dc5e3fb2418,cc5c0876-82ff-4440-b248-0fc059c9ac34
4673,2022-09-29T00:00:00.000Z,Hurricane,7606,2022 CAT B SPA 90% Cost Share,105-38250-00,B - Emergency Protective Measures,Small,Polk County,105,Florida,FL,12,70358.63,63322.77,63322.77,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,255a65135d1f0500692ee4f8075068fd334b8660,d1f7ee30-a011-425d-9463-2bc9210f6491
4673,2022-09-29T00:00:00.000Z,Hurricane,7589,DR4673FL - UFL IFAS - Cat Z - Management Cost Project,000-U8CZZ-01,Z - Management Costs,Small,Statewide,1,Florida,FL,12,545.45,545.45,545.45,2025-03-12T00:00:00.000Z,0.0,Z,Management Costs,2025-03-13T15:03:02.433Z,12fb3b99f790ce39bad6afbfc9ac859e90731b9e,9125cf44-71f2-4fdb-8a98-3a291b3b84e4
4673,2022-09-29T00:00:00.000Z,Hurricane,7623,Management Costs Estimated,103-05075-00,Z - Management Costs,Small,Pinellas County,103,Florida,FL,12,2993.3,2993.3,2993.3,2025-03-12T00:00:00.000Z,0.0,Z,Management Costs,2025-03-13T15:03:02.433Z,d71b9b7425fd189727fa54e8240c8decc9f6bf4e,ac523724-d828-434b-be63-9b857a613e60
4827,2024-09-28T00:00:00.000Z,Tropical Storm,225,[Town of Rosman] Emergency Protective Measures,175-58020-00,B - Emergency Protective Measures,Small,Transylvania County,175,North Carolina,NC,37,131376.47,131376.47,131376.47,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,4c28a485b6931e962cb4812530d903915cc88e3f,b000dd69-c722-4bbd-860c-7eb4e89deea3
4837,2024-10-19T00:00:00.000Z,Tropical Storm,12,Fire Drysuits & Vehicle Flushing- Completed Work,129-10500-00,E - Buildings and Equipment,Small,New Hanover County,129,North Carolina,NC,37,10045.39,7534.05,7534.05,2025-03-12T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-13T15:03:02.433Z,18746d279e5c38119d3d71b0a8eb3898c608f28d,fda96299-7200-4621-aabd-c15d4fa88c5d
3608,2024-08-07T00:00:00.000Z,Tropical Storm,21,Emergency Protective Measures Robbins,125-57000-00,B - Emergency Protective Measures,Small,Moore County,125,North Carolina,NC,37,31873.55,23905.17,23905.17,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,59e8a10a47959ae1a8f762d0e9ae608e7afa7526,2878c86d-aca5-4c4e-9b57-83e78f679b7f
4827,2024-09-28T00:00:00.000Z,Tropical Storm,1751,DR-4827-NC NCDOT CAT B Division 13 Buncombe County SR 2432 Davidson Road - Bridge #380,000-UZZTS-00,B - Emergency Protective Measures,Small,Statewide,183,North Carolina,NC,37,398938.65,398938.65,398938.65,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,8bfb19d22b2c7840723b35cdcb6fc383d84b2602,ac264eb0-4c8b-46e9-b15e-6ee7adb290b3
3608,2024-08-07T00:00:00.000Z,Tropical Storm,32,Wallace Town of Emergency Measures - TS Debby,061-0A64F-00,B - Emergency Protective Measures,Small,Duplin County,61,North Carolina,NC,37,8936.15,6702.12,6702.12,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,d6df28091f290de0157b5db9349aa508a074db4d,c5be2aac-21a4-47ab-b751-e574ed99e24a
4337,2017-09-10T00:00:00.000Z,Hurricane,6349,Debris Removal during 9.18.17 - 10.17.18 period,085-65225-00,A - Debris Removal,Large,Martin County,85,Florida,FL,12,142599.28,128339.35,128339.35,2019-09-22T00:00:00.000Z,0.0,A,Debris Removal,2025-04-05T15:02:37.720Z,dae78d14b956f40990336e23f58bcf6bec8eb13e,23e62841-efdd-4ae2-8e21-5fe0dd9051f1
4827,2024-09-28T00:00:00.000Z,Tropical Storm,1031,RAPID - Lecka Ln. Bridge ,011-03500-00,C - Roads and Bridges,Small,Avery County,11,North Carolina,NC,37,156049.0,140444.1,140444.1,2025-03-12T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-13T15:03:02.433Z,3f51f3e5f816df31c9c188e2f2f7c03e0adcc056,f7849b44-788b-4cb1-baad-f5d7c04f7731
4352,2017-12-21T00:00:00.000Z,Flood,62,AR 21-17,000-00660-00,C - Roads and Bridges,Small,Statewide,6,New Mexico,NM,35,20462.62,18416.36,18416.36,2018-08-20T00:00:00.000Z,10065.18,C,Roads and Bridges,2025-04-05T15:02:37.720Z,6b75b17af14a8664880874027d6214b979e95844,e584fdc4-c8a4-4109-9408-452fc39a2a8a
4673,2022-09-29T00:00:00.000Z,Hurricane,3678,"UTILITIES - Solid Waste -CATB 100% - Personnel Services, Materials, Supplies and Equipment",095-99095-00,B - Emergency Protective Measures,Small,Orange County,95,Florida,FL,12,41238.29,41238.29,41238.29,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,1e6cb77c76d73069752c8ee4b785e965660a5d49,9f9a0af8-9871-4ed3-96c5-70d0b733ed94
4673,2022-09-29T00:00:00.000Z,Hurricane,2575,Crooked Lake WEA - Low water crossing,000-UT00H-00,C - Roads and Bridges,Small,Statewide,73,Florida,FL,12,80401.5,72361.35,72361.35,2025-03-12T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-13T15:03:02.433Z,3c9d0bbcda7afc0b537ae9705313c54baa4b1745,bf4f9059-e17d-48a0-965b-d5b47d0eee31
4673,2022-09-29T00:00:00.000Z,Hurricane,6656,St. Sebastian River Preserve State Park - Eagle Camp Structure,000-U03AE-00,E - Buildings and Equipment,Small,Statewide,73,Florida,FL,12,11587.84,10429.06,10429.06,2025-03-12T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-13T15:03:02.433Z,4043767295beea47264a9c1beae8af3667fd7793,43de8942-bf50-45a8-9ba4-bdf6cc19cc34
4673,2022-09-29T00:00:00.000Z,Hurricane,6703,Don Pedro Island State Park - Land Base - Right-of-way fence - Hog Wire	,000-U03AE-00,"G - Parks, Recreational Facilities, and Other Items",Small,Statewide,73,Florida,FL,12,63279.43,56951.49,56951.49,2025-03-12T00:00:00.000Z,0.0,G,"Parks, Recreational Facilities, and Other Items",2025-03-13T15:03:02.433Z,98d4ef32dd80de99a7380268f4b90cb693e62446,88e5365f-9b97-4b44-8ea7-f50bc92ca7b6
4673,2022-09-29T00:00:00.000Z,Hurricane,6553,Delnor-Wiggins State Park- Equipment and Vehicles #1,000-U03AE-00,E - Buildings and Equipment,Small,Statewide,73,Florida,FL,12,24469.33,22022.4,22022.4,2025-03-12T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-13T15:03:02.433Z,cc921835813f70839ff68f817cc66857c3c3227a,0295f404-a214-40ea-ba54-7b85f57c2f43
4761,2024-02-27T00:00:00.000Z,Severe Storm(s),113,STM77810 D3 Carroll County Roads,000-UZDQG-00,C - Roads and Bridges,Small,Merrimack County,13,New Hampshire,NH,33,10929.22,8196.92,8196.92,2025-03-12T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-13T15:03:02.433Z,eb36af949e6fe862a524a5f84335e1936f402535,aa9c2864-24e7-4aaf-b4ff-e4a0b4a9e996
4830,2024-09-30T00:00:00.000Z,Hurricane,251,Georgia Dept. of Transportation 1,000-U1ZBO-00,B - Emergency Protective Measures,Small,Statewide,121,Georgia,GA,13,848990.36,848990.36,848990.36,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,aa30b78982a9d5ee3e37eba55d87c6c53baa5320,a2153a54-5191-4326-b3ff-61e6cbc85158
4827,2024-09-28T00:00:00.000Z,Tropical Storm,95,Forest City - Town wide emergency protective measures,161-24080-00,B - Emergency Protective Measures,Small,Rutherford County,161,North Carolina,NC,37,430620.39,430620.39,430620.39,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,e4ce6f635d064ae92ab01d8677c9f637f8c304ce,dea251bd-ab4e-448e-885c-145b71fb03fd
4827,2024-09-28T00:00:00.000Z,Tropical Storm,686,Stormwater junction box,071-44960-00,F - Utilities,Small,Gaston County,71,North Carolina,NC,37,91373.57,82236.22,82236.22,2025-03-12T00:00:00.000Z,0.0,F,Utilities,2025-03-13T15:03:02.433Z,5593631500da92fa7a9512a3f757267e77427e30,6818d4a0-4e7e-4bf5-9ec3-d00bf07b86dc
4827,2024-09-28T00:00:00.000Z,Tropical Storm,606,Emergency wastewater tank and connections.,115-32840-00,B - Emergency Protective Measures,Small,Madison County,115,North Carolina,NC,37,15924.0,15924.0,15924.0,2025-03-12T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-13T15:03:02.433Z,8775477effd6b1f0c98fa8806654a0ac4a26d097,fc1ec9eb-f756-4088-89ce-7c3e4788d7eb
4821,2024-09-24T00:00:00.000Z,Tropical Storm,179,Eureka Road,251-99251-00,C - Roads and Bridges,Small,Screven County,251,Georgia,GA,13,107889.78,80917.34,80917.34,2025-03-12T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-13T15:03:02.433Z,8f6894f99d5fb662a6cd130aa15e0771a2941ea3,49b9772d-6c08-4d2d-a54b-195b9903bec1
